d10,length_value,length_type,speed_value,speed_type,lanes_value,lanes_type
503016691,116.3803206159738,float,30,str,,NoneType
940759214,40.54380515248959,float,30,str,,NoneType
940759214,101.23146640394516,float,30,str,,NoneType
1315532648,24.114557044034626,float,30,str,,NoneType
1315532648,54.33582745398386,float,30,str,,NoneType
69975255,11.270349378771789,float,50,str,2,str
69975255,53.79316170314324,float,50,str,2,str
157756039,43.43093447546543,float,30,str,,NoneType
1315643034,5.024481845575038,float,,NoneType,3,str
1315643034,49.76207263854271,float,,NoneType,3,str
297760943,26.758806308744727,float,30,str,,NoneType
297760943,10.315513554522148,float,30,str,,NoneType
297760943,26.758806308744727,float,30,str,,NoneType
20316168,53.65957513027303,float,30,str,,NoneType
672975072,4.864059380989041,float,,NoneType,2,str
752051545,4.279794428863815,float,,NoneType,2,str
157740322,4.150115700934172,float,,NoneType,3,str
672983297,2.5390586104876505,float,,NoneType,3,str
672975072,6.296841208520812,float,,NoneType,2,str
672975072,6.291891902071516,float,,NoneType,2,str
672975072,6.297501538056777,float,,NoneType,2,str
672975072,5.46499579805825,float,,NoneType,2,str
672975072,5.464911447621477,float,,NoneType,2,str
672975072,6.370435643909425,float,,NoneType,2,str
322427019,77.07966384454464,float,50,str,4,str
444904616,7.646632833020667,float,50,str,4,str
672975072,6.299282881517483,float,,NoneType,2,str
672975072,6.296841208520812,float,,NoneType,2,str
157740322,4.462996992160487,float,,NoneType,3,str
1315708659,4.860412815885117,float,,NoneType,2,str
667945906,49.081582445404024,float,50,str,4,str
1104923027,7.956005786291251,float,50,str,4,str
442132580,13.160175924675576,float,50,str,4,str
442132580,79.43834502847298,float,50,str,4,str
297432675,45.85746721341597,float,30,str,,NoneType
528935366,4.460516064985708,float,50,str,4,str
528935366,5.079789653834717,float,50,str,4,str
566032575,39.50372546996407,float,30,str,1,str
317182842,6.428577210384318,float,,NoneType,2,str
1054414078,43.649090290602615,float,,NoneType,2,str
904431770,10.311101060315764,float,,NoneType,2,str
904431770,14.488949884275232,float,,NoneType,2,str
247710309,19.660516922264197,float,30,str,,NoneType
693625371,33.7277237588714,float,30,str,,NoneType
693625371,28.25919410563123,float,30,str,,NoneType
157755987,29.838467055505696,float,30,str,,NoneType
566032576,19.141014621508248,float,30,str,1,str
157755987,21.0855536451571,float,30,str,,NoneType
936872672,10.975064303055316,float,,NoneType,2,str
1054414078,7.551013047155193,float,,NoneType,2,str
566032576,28.705100843371,float,30,str,1,str
23095394,31.418555839758994,float,30,str,,NoneType
693625371,28.25919410563123,float,30,str,,NoneType
528935366,57.1796842020501,float,50,str,4,str
528935366,8.110922333637179,float,50,str,4,str
528935366,77.87016481672647,float,50,str,4,str
528935366,6.239447372947296,float,50,str,4,str
23095303,5.634258239005182,float,,NoneType,,NoneType
904431770,12.031532873626835,float,,NoneType,2,str
23095303,6.234036758135946,float,,NoneType,,NoneType
288281161,7.515125251928099,float,,NoneType,2,str
157689983,23.144204295022565,float,,NoneType,1,str
157690187,6.384109485679175,float,30,str,,NoneType
157690187,12.92009935890737,float,30,str,,NoneType
516952807,2.4870443468685135,float,,NoneType,3,str
936872653,42.45051182239823,float,,NoneType,2,str
157694469,16.19558162231663,float,,NoneType,,NoneType
157694469,13.964088714560603,float,,NoneType,,NoneType
749618521,3.86611882068769,float,50,str,4,str
749618521,20.82133592148348,float,50,str,4,str
1218549377,74.3999497887636,float,,NoneType,,NoneType
1218549732,34.94176872731796,float,,NoneType,,NoneType
1222803125,7.772677550851411,float,,NoneType,4,str
1218549378,21.69195000076853,float,,NoneType,,NoneType
157690198,25.15360870484543,float,30,str,,NoneType
157694491,43.68708234427696,float,30,str,,NoneType
690805325,42.832630603272335,float,30,str,,NoneType
157694520,106.29472048697374,float,30,str,,NoneType
230377102,40.42462269193425,float,30,str,,NoneType
293370187,71.7568392973316,float,30,str,,NoneType
53562669,83.30399593583826,float,50,str,2,str
220886123,22.312764458861732,float,50,str,6,str
431859930,9.160737439429191,float,50,str,7,str
769446292,20.36739016831803,float,30,str,2,str
220886123,6.718229001927098,float,50,str,6,str
1207733481,81.6099798210649,float,50,str,6,str
676835088,80.98871026205875,float,50,str,7,str
676835089,20.295304724911393,float,50,str,8,str
303054780,32.93628860308796,float,,NoneType,1,str
676835089,20.295304724911393,float,50,str,8,str
1203490293,39.388124088453964,float,50,str,7,str
303054780,3.004396873571804,float,,NoneType,1,str
19790358,5.829045289457215,float,,NoneType,1,str
769446288,7.146252843036069,float,30,str,2,str
769446289,8.525540945141705,float,,NoneType,2,str
303054780,3.4758228147732027,float,,NoneType,1,str
951273878,98.11768870017056,float,30,str,,NoneType
504603254,46.27632056004309,float,30,str,,NoneType
317181920,5.110948885228795,float,50,str,3,str
22878487,57.71322067342254,float,30,str,,NoneType
750290400,69.87221223410448,float,30,str,2,str
750290400,6.611542226993313,float,30,str,2,str
22878603,3.328269980862006,float,30,str,,NoneType
1173711654,19.49626017988103,float,30,str,,NoneType
493685688,49.026447966933304,float,30,str,,NoneType
22878479,45.87967969352074,float,30,str,,NoneType
750290400,31.17645928279333,float,30,str,2,str
750290400,5.187369601894094,float,30,str,2,str
1173711654,23.73960605611367,float,30,str,,NoneType
275929496,9.037759602916925,float,30,str,,NoneType
275929496,25.96118652885151,float,30,str,,NoneType
481972229,10.780646867388757,float,30,str,2,str
481972229,57.96880971463353,float,30,str,2,str
1240609724,4.305593782217304,float,,NoneType,,NoneType
288276409,28.923038265744964,float,30,str,,NoneType
288275769,1.6935473520121136,float,,NoneType,,NoneType
1035380713,10.188835836713828,float,30,str,,NoneType
23053207,11.609492692930765,float,30,str,,NoneType
1035380715,29.81084846315412,float,30,str,,NoneType
1035380715,39.2697925207138,float,30,str,,NoneType
1395922497,35.56047387802348,float,40,str,1,str
258849358,38.864334416682546,float,50,str,3,str
157740235,11.604459263196716,float,30,str,,NoneType
668557312,86.47552880871652,float,50,str,3,str
23732000,53.44790998830339,float,30,str,,NoneType
406377444,53.92137027913784,float,30,str,,NoneType
914369448,9.240092568226585,float,,NoneType,,NoneType
1259179086,93.51169018060611,float,50,str,3,str
1366625072,22.237901519704963,float,30,str,,NoneType
914369448,12.75857377526909,float,,NoneType,,NoneType
914369448,5.208746909604477,float,,NoneType,,NoneType
566099549,14.140003235574227,float,50,str,3,str
305211079,23.156192429794192,float,,NoneType,,NoneType
305211079,48.38668794340017,float,,NoneType,,NoneType
914369448,12.75857377526909,float,,NoneType,,NoneType
1001137133,59.5743257837377,float,,NoneType,1,str
174759576,3.540321087573018,float,,NoneType,1,str
519111113,7.045385037491882,float,50,str,2,str
1150964000,3.8044318345186405,float,50,str,2,str
22662664,63.36962059924921,float,30,str,,NoneType
22662695,97.7442320501623,float,30,str,,NoneType
292558504,22.400159664573817,float,30,str,,NoneType
174759574,2.9648833352610295,float,,NoneType,2,str
293881272,4.428087502489305,float,40,str,2,str
672999662,2.767665172822458,float,50,str,3,str
300225753,7.974618459039503,float,50,str,2,str
671910671,9.098393691612468,float,,NoneType,2,str
141322634,10.519899743983032,float,50,str,3,str
672925847,9.408566287342627,float,,NoneType,2,str
671908754,13.447473456561765,float,,NoneType,2,str
671910669,3.8952632203224993,float,50,str,3,str
658247782,11.398491450707352,float,,NoneType,2,str
672999662,3.823448377377508,float,50,str,3,str
267650891,3.0398342091101194,float,,NoneType,2,str
267650891,3.7344199825461826,float,,NoneType,2,str
672999662,3.6885074174510444,float,50,str,3,str
267650891,3.4402604511696873,float,,NoneType,2,str
267650891,3.0398342091101194,float,,NoneType,2,str
658247782,57.551694774414976,float,,NoneType,2,str
671910669,3.813104666896499,float,50,str,3,str
671910669,2.7732208461025154,float,50,str,3,str
1387544990,19.548503584054405,float,30,str,,NoneType
1387545018,28.82084384894113,float,30,str,,NoneType
1302311013,41.646953316215075,float,,NoneType,2,str
22662824,3.1977153867151875,float,,NoneType,,NoneType
22662824,2.781024018681643,float,,NoneType,,NoneType
96644676,5.136206240414445,float,50,str,1,str
951268898,28.67288424169959,float,50,str,3,str
275931629,1.5872440695374102,float,,NoneType,,NoneType
904431766,2.665572965499598,float,,NoneType,,NoneType
1390469271,8.408332790371297,float,30,str,,NoneType
672186180,58.00229633600847,float,,NoneType,2,str
1150964000,4.374793089176824,float,50,str,2,str
519111114,8.661551141475647,float,50,str,2,str
519111114,2.387248889520416,float,50,str,2,str
519111114,8.785277354868667,float,50,str,2,str
297571762,77.47815154721393,float,50,str,2,str
1343853423,4.424292743679257,float,40,str,2,str
297571765,140.5555025354723,float,,NoneType,2,str
685720141,10.704175544417602,float,50,str,2,str
293881272,9.491516675452838,float,40,str,2,str
457343665,7.626751655421296,float,50,str,3,str
17364799,4.081318777115926,float,50,str,3,str
310361810,74.31034329394245,float,,NoneType,1,str
609935114,6.781611781892005,float,50,str,5,str
477273085,69.55488806288702,float,50,str,5,str
609935114,7.484820871933295,float,50,str,5,str
609935112,4.874934245531191,float,50,str,3,str
609935108,10.682719150345541,float,50,str,2,str
818708757,4.122217456600951,float,50,str,2,str
670306239,25.20472279509082,float,30,str,,NoneType
670306239,6.147478729908868,float,30,str,,NoneType
267650892,3.7093305437512196,float,,NoneType,,NoneType
267650892,2.793934423911859,float,,NoneType,,NoneType
1387545225,61.311280918773406,float,30,str,,NoneType
1387545226,20.34063253022434,float,30,str,,NoneType
267650892,2.793934423911859,float,,NoneType,,NoneType
267650892,3.5701988200213863,float,,NoneType,,NoneType
1387026253,40.65748801776138,float,30,str,,NoneType
1387026342,22.54530771195896,float,30,str,,NoneType
630209999,68.02096497864544,float,,NoneType,2,str
141322634,73.63128938399127,float,50,str,3,str
1412148863,5.8696355689689375,float,30,str,,NoneType
141322634,77.03480681628845,float,50,str,3,str
258849424,79.4303559248174,float,50,str,4,str
1420143562,9.524269479790807,float,30,str,,NoneType
672937232,71.05824279222256,float,30,str,,NoneType
1415880150,8.228905078908097,float,,NoneType,3,str
22682785,1.768270877736671,float,,NoneType,,NoneType
141322631,1.8292795409500813,float,30,str,,NoneType
1412674655,1.9791710308500596,float,30,str,,NoneType
668864596,214.16348408771245,float,30,str,,NoneType
1416231889,1.9569889992511702,float,,NoneType,3,str
672950482,8.104955058530946,float,30,str,,NoneType
141322634,77.56644633264541,float,50,str,3,str
672935319,5.498727037088636,float,30,str,,NoneType
672935319,5.460198455154068,float,30,str,,NoneType
669416622,76.05818452771196,float,50,str,3,str
22893208,65.43195344141913,float,,NoneType,,NoneType
26539181,3.527227636587852,float,30,str,,NoneType
26539181,2.2547632271392186,float,30,str,,NoneType
1302244154,10.204125654642052,float,30,str,,NoneType
1334665987,19.0719075238055,float,50,str,4,str
141322631,7.282798274698339,float,30,str,,NoneType
669416622,52.02324361134308,float,50,str,3,str
1415886666,7.477812437094584,float,,NoneType,3,str
22718288,26.707353024391082,float,50,str,4,str
22685874,24.722624368896394,float,,NoneType,,NoneType
22682654,13.671184793488349,float,,NoneType,,NoneType
22718288,17.994488825722474,float,50,str,4,str
297432675,2.3846508117213734,float,30,str,,NoneType
457343666,15.892083656777245,float,50,str,2,str
457343667,3.2667213978824887,float,50,str,2,str
17364799,3.6654624853414375,float,50,str,3,str
297432675,7.13867626186291,float,30,str,,NoneType
1234974036,1.4421741023328118,float,30,str,,NoneType
17364799,3.2734865259467782,float,50,str,3,str
22893217,3.3396674599470186,float,30,str,,NoneType
56806552,26.52669103981089,float,,NoneType,3,str
22893217,3.649294221479584,float,30,str,,NoneType
23731929,3.301795469857788,float,30,str,1,str
1189405695,10.878560950022095,float,,NoneType,2,str
504603248,3.6461135425939157,float,30,str,,NoneType
504603248,3.30216084385493,float,30,str,,NoneType
23731929,4.202268065455862,float,30,str,1,str
362916614,92.06754683209941,float,,NoneType,2,str
671108374,69.95023069619816,float,,NoneType,1,str
362916614,4.874499179398718,float,,NoneType,2,str
1355196625,4.180366640373484,float,30,str,,NoneType
519111113,2.8505811698834673,float,50,str,2,str
20277453,4.332231997817268,float,30,str,,NoneType
1189405697,5.798036690586109,float,,NoneType,2,str
174759574,7.792530625123953,float,,NoneType,2,str
1189405695,92.1379903913176,float,,NoneType,2,str
1189405696,5.940324063226935,float,30,str,,NoneType
311177024,99.09894253125022,float,,NoneType,2,str
428659872,2.868068771181949,float,30,str,,NoneType
23731929,3.3256761041988874,float,30,str,1,str
672186177,30.56257277748645,float,,NoneType,2,str
311177017,123.38030339014334,float,,NoneType,1,str
23731929,3.667619037055953,float,30,str,1,str
22893217,3.2997883114224864,float,30,str,,NoneType
1189405695,107.57930542080125,float,,NoneType,2,str
504603248,3.3365033371538004,float,30,str,,NoneType
1189405697,5.799819790347081,float,,NoneType,2,str
311177024,18.498422148350436,float,,NoneType,2,str
22682785,18.25386403464766,float,,NoneType,,NoneType
435830727,74.31746574577257,float,,NoneType,3,str
22718288,70.13560767388313,float,50,str,4,str
672137590,27.008193558021553,float,,NoneType,,NoneType
672137590,25.153568918666572,float,,NoneType,,NoneType
905950772,12.060253581751912,float,,NoneType,,NoneType
905950772,15.507660663984506,float,,NoneType,,NoneType
38863397,3.395209138787175,float,,NoneType,2,str
255061237,9.334524850173507,float,30,str,,NoneType
255061237,57.0410950906234,float,30,str,,NoneType
15361522,8.261744360917133,float,30,str,1,str
26641378,68.77706741196498,float,,NoneType,3,str
671934347,79.41038056022921,float,,NoneType,3,str
455891709,80.07405896541071,float,50,str,1,str
15361522,40.23780357296401,float,30,str,1,str
178494605,11.7556641766395,float,30,str,1,str
15363176,6.431826105547792,float,30,str,1,str
141322633,7.891058985068283,float,,NoneType,,NoneType
157755995,23.04096319985671,float,50,str,3,str
593784310,86.98386190693284,float,50,str,3,str
687427181,8.437096118498658,float,,NoneType,2,str
455584877,13.875058275817093,float,30,str,,NoneType
455584877,14.033131907709848,float,30,str,,NoneType
23064953,1.9698483656557828,float,,NoneType,,NoneType
316654229,24.66578506935751,float,,NoneType,,NoneType
316654229,24.66578506935751,float,,NoneType,,NoneType
1233491083,67.44575672862409,float,,NoneType,,NoneType
1423335958,87.09264047284952,float,,NoneType,,NoneType
316654228,47.2865437502385,float,,NoneType,,NoneType
1412993814,52.33636881256202,float,,NoneType,,NoneType
1412993817,19.826803783967357,float,,NoneType,,NoneType
666599165,4.283130013333924,float,,NoneType,,NoneType
666599165,3.017065431084591,float,,NoneType,,NoneType
666599165,3.017065431084591,float,,NoneType,,NoneType
666599165,3.9563976088647737,float,,NoneType,,NoneType
658247783,69.33224866195008,float,50,str,1,str
24597058,8.560424754206355,float,30,str,,NoneType
96456964,6.3608490674991955,float,30,str,,NoneType
292558505,3.705398271907115,float,,NoneType,2,str
1390469285,11.927514383127985,float,30,str,,NoneType
1122045415,6.038800560181665,float,30,str,,NoneType
1122045416,10.681510344210773,float,50,str,1,str
317182842,7.768484113084766,float,,NoneType,2,str
317181922,10.725386991572705,float,50,str,2,str
593784310,11.810279289752042,float,50,str,3,str
317181914,7.981602568179317,float,50,str,1,str
